date,product_id,comp_a_price,comp_b_price,comp_c_price,avg_competitor_price
2024-06-26,1045,33.83,36.86,42.21,37.63
2024-06-27,1045,34.59,38.01,36.79,36.46
2024-06-28,1045,40.09,38.98,33.32,37.46
2024-06-29,1045,35.84,34.63,36.73,35.73
2024-06-30,1045,34.11,37.58,42.51,38.07
2024-07-01,1045,39.28,34.34,34.86,36.16
2024-07-02,1045,33.56,36.25,36.62,35.48
2024-07-03,1045,33.45,37.34,34.93,35.24
2024-07-04,1045,36.58,38.3,40.19,38.36
2024-07-05,1045,39.95,36.29,34.1,36.78
2024-07-06,1045,34.04,39.75,33.72,35.84
2024-07-07,1045,34.21,35.09,35.75,35.02
2024-07-08,1045,34.52,39.22,34.44,36.06
2024-07-09,1045,39.34,38.7,33.13,37.06
2024-07-10,1045,39.36,38.86,37.5,38.57
2024-07-11,1045,32.99,36.35,33.4,34.25
2024-07-12,1045,34.0,36.36,37.39,35.92
2024-07-13,1045,36.95,37.68,39.28,37.97
2024-07-14,1045,34.28,38.59,34.39,35.75
2024-07-15,1045,37.57,34.46,42.57,38.2
2024-07-16,1045,40.63,34.49,37.43,37.52
2024-07-17,1045,38.19,37.54,34.48,36.74
2024-07-18,1045,36.67,39.99,37.68,38.11
2024-07-19,1045,37.58,39.0,35.16,37.25
2024-07-20,1045,40.41,34.56,40.23,38.4
2024-07-21,1045,38.37,36.73,35.06,36.72
2024-07-22,1045,37.49,35.07,32.24,34.93
2024-07-23,1045,38.98,40.16,41.03,40.06
2024-07-24,1045,37.1,36.9,40.48,38.16
2024-07-25,1045,40.84,37.72,37.27,38.61
2024-07-26,1045,35.49,38.04,33.77,35.77
2024-07-27,1045,38.86,39.86,41.0,39.91
2024-07-28,1045,39.27,35.85,38.67,37.93
2024-07-29,1045,33.49,37.55,36.09,35.71
2024-07-30,1045,38.75,35.71,42.39,38.95
2024-07-31,1045,32.85,40.14,42.77,38.59
2024-08-01,1045,37.84,35.11,40.81,37.92
2024-08-02,1045,34.75,37.4,39.44,37.2
2024-08-03,1045,36.22,38.08,37.26,37.19
2024-08-04,1045,40.84,38.02,39.43,39.43
2024-08-05,1045,33.97,37.01,42.24,37.74
2024-08-06,1045,36.46,35.97,40.54,37.66
2024-08-07,1045,38.36,39.5,39.63,39.16
2024-08-08,1045,34.12,38.21,35.43,35.92
2024-08-09,1045,36.66,40.24,34.56,37.15
2024-08-10,1045,40.69,40.01,33.3,38.0
2024-08-11,1045,38.44,38.94,33.09,36.82
2024-08-12,1045,38.82,37.73,39.36,38.64
2024-08-13,1045,40.15,36.99,36.08,37.74
2024-08-14,1045,40.75,35.47,36.82,37.68
2024-08-15,1045,39.5,34.4,41.89,38.6
2024-08-16,1045,35.08,39.84,34.77,36.56
2024-08-17,1045,37.22,39.67,39.09,38.66
2024-08-18,1045,34.26,34.7,35.88,34.95
2024-08-19,1045,32.87,39.89,37.63,36.8
2024-08-20,1045,38.56,39.24,40.32,39.37
2024-08-21,1045,37.42,36.43,34.89,36.25
2024-08-22,1045,37.55,37.81,39.34,38.23
2024-08-23,1045,34.22,34.46,33.9,34.19
2024-08-24,1045,39.78,35.7,39.64,38.37
2024-08-25,1045,37.21,39.04,42.16,39.47
2024-08-26,1045,37.94,34.98,42.02,38.31
2024-08-27,1045,40.69,38.88,39.48,39.68
2024-08-28,1045,40.72,35.48,40.67,38.96
2024-08-29,1045,34.16,36.53,42.28,37.66
2024-08-30,1045,38.99,36.8,37.21,37.67
2024-08-31,1045,39.42,34.54,40.46,38.14
2024-09-01,1045,39.82,35.92,35.28,37.01
2024-09-02,1045,39.34,35.19,37.17,37.23
2024-09-03,1045,40.42,39.32,42.74,40.83
2024-09-04,1045,33.78,36.88,41.17,37.28
2024-09-05,1045,36.38,38.43,34.36,36.39
2024-09-06,1045,38.08,38.79,34.46,37.11
2024-09-07,1045,34.51,36.8,36.94,36.08
2024-09-08,1045,40.32,35.93,37.52,37.92
2024-09-09,1045,34.62,34.96,33.29,34.29
2024-09-10,1045,38.3,37.66,41.83,39.26
2024-09-11,1045,35.02,38.37,42.05,38.48
2024-09-12,1045,40.55,38.37,42.47,40.46
2024-09-13,1045,36.7,36.38,32.0,35.03
2024-09-14,1045,33.11,36.96,34.3,34.79
2024-09-15,1045,40.66,39.57,39.84,40.02
2024-09-16,1045,35.0,38.55,36.18,36.58
2024-09-17,1045,33.39,35.56,41.03,36.66
2024-09-18,1045,33.32,35.43,36.73,35.16
2024-09-19,1045,39.29,35.12,39.83,38.08
2024-09-20,1045,39.28,37.8,38.45,38.51
2024-09-21,1045,37.4,37.73,38.13,37.75
2024-09-22,1045,39.89,36.02,36.64,37.52
2024-09-23,1045,35.57,39.69,38.7,37.99
2024-09-24,1045,39.31,34.4,33.09,35.6
2024-09-25,1045,39.66,38.9,33.32,37.29
2024-09-26,1045,34.23,35.75,41.82,37.27
2024-09-27,1045,38.97,38.78,40.69,39.48
2024-09-28,1045,34.89,40.18,41.19,38.75
2024-09-29,1045,35.77,39.93,35.39,37.03
2024-09-30,1045,35.95,35.52,41.71,37.73
2024-10-01,1045,37.25,39.11,41.42,39.26
2024-10-02,1045,39.82,37.09,37.95,38.29
2024-10-03,1045,37.46,38.65,34.47,36.86
2024-10-04,1045,33.74,39.26,41.09,38.03
2024-10-05,1045,35.12,37.39,37.16,36.56
2024-10-06,1045,34.63,38.62,42.62,38.62
2024-10-07,1045,33.37,35.73,39.41,36.17
2024-10-08,1045,40.64,34.82,41.33,38.93
2024-10-09,1045,37.37,36.43,42.4,38.73
2024-10-10,1045,38.57,39.29,41.36,39.74
2024-10-11,1045,38.18,38.4,33.63,36.74
2024-10-12,1045,34.99,37.23,37.18,36.47
2024-10-13,1045,37.44,35.08,35.96,36.16
2024-10-14,1045,38.96,34.42,33.18,35.52
2024-10-15,1045,36.76,37.35,36.27,36.79
2024-10-16,1045,40.19,38.64,35.32,38.05
2024-10-17,1045,36.05,37.44,33.33,35.61
2024-10-18,1045,39.01,35.44,42.04,38.83
2024-10-19,1045,39.59,37.03,36.04,37.55
2024-10-20,1045,38.26,37.53,36.93,37.57
2024-10-21,1045,39.61,39.84,40.67,40.04
2024-10-22,1045,37.89,38.93,39.99,38.94
2024-10-23,1045,34.55,36.06,41.62,37.41
2024-10-24,1045,35.15,36.47,37.88,36.5
2024-10-25,1045,33.42,35.55,37.35,35.44
2024-10-26,1045,38.07,37.23,31.7,35.67
2024-10-27,1045,37.17,38.47,42.18,39.27
2024-10-28,1045,33.82,38.73,33.14,35.23
2024-10-29,1045,38.66,36.73,39.51,38.3
2024-10-30,1045,38.32,37.42,34.07,36.6
2024-10-31,1045,37.63,34.39,42.5,38.17
2024-11-01,1045,38.66,35.53,34.61,36.27
2024-11-02,1045,40.24,36.63,34.92,37.26
2024-11-03,1045,34.82,39.13,35.11,36.35
2024-11-04,1045,33.36,39.45,41.48,38.1
2024-11-05,1045,34.18,38.48,32.85,35.17
2024-11-06,1045,36.31,35.11,32.06,34.49
2024-11-07,1045,36.42,35.36,32.56,34.78
2024-11-08,1045,32.95,39.46,41.09,37.83
2024-11-09,1045,38.29,39.36,39.87,39.17
2024-11-10,1045,37.87,34.47,40.49,37.61
2024-11-11,1045,36.81,36.86,39.74,37.8
2024-11-12,1045,35.21,35.87,40.75,37.28
2024-11-13,1045,40.84,36.22,42.08,39.71
2024-11-14,1045,36.53,39.08,39.15,38.25
2024-11-15,1045,38.77,36.18,35.4,36.78
2024-11-16,1045,34.34,38.41,34.58,35.78
2024-11-17,1045,37.7,37.89,33.34,36.31
2024-11-18,1045,40.13,38.41,42.54,40.36
2024-11-19,1045,38.23,39.73,35.71,37.89
2024-11-20,1045,39.1,34.6,37.97,37.22
2024-11-21,1045,33.53,35.69,37.35,35.52
2024-11-22,1045,39.18,36.58,33.15,36.3
2024-11-23,1045,36.29,35.49,33.97,35.25
2024-11-24,1045,40.89,39.99,34.01,38.3
2024-11-25,1045,39.37,36.64,34.2,36.74
2024-11-26,1045,39.55,39.95,40.34,39.95
2024-11-27,1045,38.08,38.31,34.57,36.99
2024-11-28,1045,35.22,37.83,37.73,36.93
2024-11-29,1045,33.22,40.14,40.24,37.87
2024-11-30,1045,34.56,39.87,42.71,39.05
2024-12-01,1045,40.94,36.06,40.87,39.29
2024-12-02,1045,38.57,39.9,39.85,39.44
2024-12-03,1045,35.67,37.71,36.49,36.62
2024-12-04,1045,35.37,39.38,35.31,36.69
2024-12-05,1045,39.57,37.8,35.95,37.77
2024-12-06,1045,34.61,35.04,38.21,35.95
2024-12-07,1045,36.38,34.83,33.16,34.79
2024-12-08,1045,33.63,40.05,34.05,35.91
2024-12-09,1045,34.3,40.09,39.78,38.06
2024-12-10,1045,36.98,39.11,32.4,36.16
2024-12-11,1045,36.34,35.45,32.91,34.9
2024-12-12,1045,34.7,38.21,36.35,36.42
2024-12-13,1045,34.08,35.13,39.45,36.22
2024-12-14,1045,35.59,39.77,32.97,36.11
2024-12-15,1045,38.37,37.25,32.19,35.94
2024-12-16,1045,38.06,38.26,39.27,38.53
2024-12-17,1045,38.09,35.81,38.08,37.33
2024-12-18,1045,35.18,36.43,41.96,37.86
2024-12-19,1045,37.63,34.95,39.01,37.2
2024-12-20,1045,36.28,38.97,34.55,36.6
2024-12-21,1045,39.7,34.49,34.58,36.26
2024-12-22,1045,36.33,37.56,34.4,36.1
2024-12-23,1045,35.14,39.85,37.03,37.34
2024-12-24,1045,34.72,36.22,34.01,34.98
2024-12-25,1045,33.21,39.09,36.46,36.25
2024-12-26,1045,34.17,40.03,33.43,35.88
2024-12-27,1045,34.55,38.07,42.63,38.42
2024-12-28,1045,37.91,37.62,42.31,39.28
2024-12-29,1045,38.88,37.46,41.63,39.32
2024-12-30,1045,37.87,34.42,42.18,38.16
2024-01-01,1046,51.86,55.96,51.82,53.21
2024-01-02,1046,57.69,54.11,53.66,55.15
2024-01-03,1046,52.02,51.85,46.79,50.22
2024-01-04,1046,53.34,57.93,54.39,55.22
2024-01-05,1046,48.47,57.75,50.18,52.13
2024-01-06,1046,53.72,53.6,61.39,56.24
2024-01-07,1046,57.37,52.43,53.49,54.43
2024-01-08,1046,55.14,54.46,47.5,52.37
2024-01-09,1046,54.05,56.55,56.71,55.77
2024-01-10,1046,50.28,51.38,49.85,50.5
2024-01-11,1046,58.76,54.48,46.28,53.17
2024-01-12,1046,57.24,51.82,47.92,52.33
2024-01-13,1046,53.9,53.02,60.89,55.94
2024-01-14,1046,58.22,56.39,59.46,58.02
2024-01-15,1046,50.31,54.91,54.95,53.39
2024-01-16,1046,52.98,54.66,53.83,53.82
2024-01-17,1046,49.73,55.26,53.26,52.75
2024-01-18,1046,57.5,51.9,58.06,55.82
2024-01-19,1046,59.42,51.42,59.09,56.64
2024-01-20,1046,53.3,54.73,58.73,55.59
2024-01-21,1046,48.73,55.42,59.31,54.49
2024-01-22,1046,57.06,51.37,58.39,55.61
2024-01-23,1046,55.49,52.86,52.96,53.77
2024-01-24,1046,52.67,54.12,60.11,55.63
2024-01-25,1046,50.85,54.71,52.28,52.61
2024-01-26,1046,54.73,54.66,53.68,54.36
2024-01-27,1046,53.09,51.91,51.68,52.23
2024-01-28,1046,56.36,52.48,62.32,57.05
2024-01-29,1046,51.39,53.66,57.11,54.05
2024-01-30,1046,57.4,56.23,61.18,58.27
2024-01-31,1046,59.86,52.53,46.96,53.12
2024-02-01,1046,54.93,51.87,49.3,52.03
2024-02-02,1046,47.92,55.44,51.57,51.64
2024-02-03,1046,59.09,52.29,50.36,53.91
2024-02-04,1046,55.53,57.37,49.43,54.11
2024-02-05,1046,58.7,54.88,48.74,54.11
2024-02-06,1046,56.92,58.2,56.3,57.14
2024-02-07,1046,51.74,50.57,57.97,53.43
2024-02-08,1046,51.89,58.17,54.14,54.73
2024-02-09,1046,54.73,53.29,57.94,55.32
2024-02-10,1046,50.5,51.37,53.78,51.88
2024-02-11,1046,57.33,57.92,58.67,57.97
2024-02-12,1046,54.23,57.96,57.8,56.66
2024-02-13,1046,54.4,53.24,49.0,52.21
2024-02-14,1046,48.92,52.35,57.31,52.86
2024-02-15,1046,51.97,50.5,61.82,54.76
2024-02-16,1046,57.63,52.98,57.59,56.07
2024-02-17,1046,55.53,54.59,56.67,55.6
2024-02-18,1046,56.42,50.8,51.2,52.81
2024-02-19,1046,58.97,57.31,54.43,56.9
2024-02-20,1046,53.38,52.01,61.78,55.72
2024-02-21,1046,49.58,53.82,62.01,55.14
2024-02-22,1046,52.63,50.65,52.0,51.76
2024-02-23,1046,54.2,51.74,61.57,55.84
2024-02-24,1046,55.69,54.43,50.34,53.49
2024-02-25,1046,55.37,52.99,59.74,56.03
2024-02-26,1046,52.05,50.16,49.88,50.7
2024-02-27,1046,51.72,53.98,50.74,52.15
2024-02-28,1046,55.12,53.99,50.95,53.35
2024-02-29,1046,50.41,53.08,46.9,50.13
2024-03-01,1046,58.33,50.48,60.1,56.3
2024-03-02,1046,49.63,52.3,57.52,53.15
2024-03-03,1046,49.48,54.2,55.89,53.19
2024-03-04,1046,57.83,52.83,55.45,55.37
2024-03-05,1046,53.14,51.88,51.7,52.24
2024-03-06,1046,48.69,55.92,62.56,55.72
2024-03-07,1046,57.76,57.42,57.81,57.66
2024-03-08,1046,48.66,51.24,46.96,48.95
2024-03-09,1046,58.62,52.99,61.88,57.83
2024-03-10,1046,56.05,53.73,46.57,52.12
2024-03-11,1046,55.23,58.62,59.86,57.9
2024-03-12,1046,50.55,53.13,61.93,55.2
2024-03-13,1046,59.71,52.31,58.92,56.98
2024-03-14,1046,53.94,56.19,51.9,54.01
2024-03-15,1046,49.36,56.32,48.41,51.36
2024-03-16,1046,51.92,57.97,52.97,54.29
2024-03-17,1046,53.18,56.52,56.04,55.25
2024-03-18,1046,48.82,56.24,54.73,53.26
2024-03-19,1046,57.52,56.46,51.63,55.2
2024-03-20,1046,54.4,55.72,56.54,55.55
2024-03-21,1046,56.58,53.91,53.79,54.76
2024-03-22,1046,50.62,58.69,58.72,56.01
2024-03-23,1046,50.45,52.66,56.13,53.08
2024-03-24,1046,49.86,54.4,56.03,53.43
2024-03-25,1046,51.97,52.61,49.79,51.46
2024-03-26,1046,51.52,56.55,50.98,53.02
2024-03-27,1046,58.03,58.4,60.39,58.94
2024-03-28,1046,52.04,58.22,51.14,53.8
2024-03-29,1046,49.29,54.78,52.39,52.15
2024-03-30,1046,57.18,50.62,60.27,56.02
2024-03-31,1046,51.47,57.93,46.35,51.92
2024-04-01,1046,50.88,57.22,48.89,52.33
2024-04-02,1046,55.63,51.37,54.62,53.87
2024-04-03,1046,53.97,55.16,49.8,52.98
2024-04-04,1046,54.49,52.71,53.38,53.53
2024-04-05,1046,49.67,57.78,52.34,53.26
2024-04-06,1046,50.35,58.03,53.9,54.09
2024-04-07,1046,57.5,58.36,60.45,58.77
2024-04-08,1046,50.33,50.4,54.17,51.63
2024-04-09,1046,55.14,57.41,49.67,54.07
2024-04-10,1046,57.84,56.78,58.82,57.81
2024-04-11,1046,53.98,53.28,54.64,53.97
2024-04-12,1046,59.69,51.31,53.46,54.82
2024-04-13,1046,57.34,57.25,46.77,53.79
2024-04-14,1046,58.72,53.35,54.37,55.48
2024-04-15,1046,49.4,57.58,55.74,54.24
2024-04-16,1046,48.85,58.14,47.98,51.66
2024-04-17,1046,57.26,54.98,51.97,54.74
2024-04-18,1046,53.17,57.4,58.06,56.21
2024-04-19,1046,54.66,56.45,60.13,57.08
2024-04-20,1046,51.03,56.18,61.83,56.35
2024-04-21,1046,52.23,53.67,55.83,53.91
2024-04-22,1046,58.18,50.85,50.72,53.25
2024-04-23,1046,52.89,53.19,54.83,53.64
2024-04-24,1046,55.04,57.07,58.77,56.96
2024-04-25,1046,48.34,50.79,60.5,53.21
2024-04-26,1046,58.46,55.41,59.35,57.74
2024-04-27,1046,52.16,53.98,58.57,54.9
2024-04-28,1046,53.6,55.85,51.08,53.51
2024-04-29,1046,56.55,51.42,50.84,52.94
2024-04-30,1046,49.38,55.97,49.58,51.64
2024-05-01,1046,47.93,51.88,50.01,49.94
2024-05-02,1046,50.35,53.66,49.09,51.03
2024-05-03,1046,55.42,58.49,52.78,55.56
2024-05-04,1046,48.58,57.12,48.9,51.53
2024-05-05,1046,57.93,56.43,49.07,54.48
2024-05-06,1046,49.92,50.8,48.11,49.61
2024-05-07,1046,55.98,56.24,59.04,57.09
2024-05-08,1046,55.13,51.95,54.84,53.97
2024-05-09,1046,48.95,58.57,46.36,51.29
2024-05-10,1046,52.6,56.23,51.95,53.59
2024-05-11,1046,48.4,52.39,47.99,49.59
2024-05-12,1046,59.58,51.42,46.97,52.66
2024-05-13,1046,51.72,52.39,58.26,54.12
2024-05-14,1046,49.62,58.55,50.91,53.03
2024-05-15,1046,48.09,55.76,53.67,52.51
2024-05-16,1046,59.85,57.37,62.16,59.79
2024-05-17,1046,51.9,56.42,52.65,53.66
2024-05-18,1046,50.35,52.65,61.45,54.82
2024-05-19,1046,49.35,55.11,59.3,54.59
2024-05-20,1046,50.98,56.93,61.67,56.53
2024-05-21,1046,55.19,50.69,56.24,54.04
2024-05-22,1046,55.38,53.96,59.76,56.37
2024-05-23,1046,53.44,58.46,60.63,57.51
2024-05-24,1046,53.68,55.77,61.39,56.95
2024-05-25,1046,56.22,50.95,60.82,56.0
2024-05-26,1046,57.95,58.59,51.33,55.96
2024-05-27,1046,53.85,56.6,59.6,56.68
2024-05-28,1046,51.48,53.18,56.35,53.67
2024-05-29,1046,52.0,51.83,54.55,52.79
2024-05-30,1046,53.48,53.58,56.85,54.64
2024-05-31,1046,55.69,50.57,53.32,53.19
2024-06-01,1046,48.3,51.53,53.34,51.06
2024-06-02,1046,55.17,54.59,46.85,52.2
2024-06-03,1046,51.13,55.24,56.12,54.16
2024-06-04,1046,49.25,56.4,46.62,50.76
2024-06-05,1046,54.84,51.48,56.08,54.13
2024-06-06,1046,57.6,54.22,51.05,54.29
2024-06-07,1046,49.59,50.91,48.29,49.6
2024-06-08,1046,55.93,56.71,55.65,56.1
2024-06-09,1046,58.36,53.06,60.81,57.41
2024-06-10,1046,50.94,54.41,61.37,55.57
2024-06-11,1046,50.5,55.97,53.85,53.44
2024-06-12,1046,51.9,58.24,53.9,54.68
2024-06-13,1046,58.63,52.97,58.51,56.7
2024-06-14,1046,53.44,53.07,56.26,54.26
2024-06-15,1046,58.05,50.57,56.05,54.89
2024-06-16,1046,48.04,55.34,48.18,50.52
2024-06-17,1046,50.01,57.02,55.91,54.31
2024-06-18,1046,57.5,58.52,57.04,57.69
2024-06-19,1046,54.65,50.63,48.79,51.36
2024-06-20,1046,48.8,54.81,46.47,50.03
2024-06-21,1046,54.12,55.04,61.49,56.88
2024-06-22,1046,51.92,51.0,51.5,51.47
2024-06-23,1046,56.34,50.98,48.84,52.05
2024-06-24,1046,52.31,53.49,59.25,55.02
2024-06-25,1046,52.01,55.93,62.19,56.71
2024-06-26,1046,48.68,55.06,52.89,52.21
2024-06-27,1046,49.81,53.13,59.23,54.06
2024-06-28,1046,59.03,51.16,57.54,55.91
2024-06-29,1046,53.95,50.28,54.44,52.89
2024-06-30,1046,51.63,50.79,59.01,53.81
2024-07-01,1046,52.37,50.79,53.77,52.31
2024-07-02,1046,57.03,50.76,48.96,52.25
2024-07-03,1046,53.64,51.98,56.84,54.15
2024-07-04,1046,56.0,58.5,61.81,58.77
2024-07-05,1046,50.55,52.48,53.22,52.08
2024-07-06,1046,48.8,55.38,47.22,50.47
2024-07-07,1046,52.56,53.72,55.57,53.95
2024-07-08,1046,52.48,53.52,50.23,52.08
2024-07-09,1046,49.16,54.17,62.07,55.13
2024-07-10,1046,56.45,56.47,60.9,57.94
2024-07-11,1046,53.29,53.82,62.15,56.42
2024-07-12,1046,51.36,58.43,53.25,54.35
2024-07-13,1046,48.0,55.58,58.08,53.89
2024-07-14,1046,56.78,55.3,57.75,56.61
2024-07-15,1046,52.65,51.16,52.87,52.23
2024-07-16,1046,49.74,56.66,50.19,52.2
2024-07-17,1046,53.07,53.09,49.55,51.9
2024-07-18,1046,58.55,55.27,49.03,54.28
2024-07-19,1046,59.75,56.03,50.98,55.59
2024-07-20,1046,54.02,50.75,49.43,51.4
2024-07-21,1046,50.07,51.5,58.66,53.41
2024-07-22,1046,48.49,54.18,59.89,54.19
2024-07-23,1046,57.58,54.64,57.07,56.43
2024-07-24,1046,51.46,52.36,48.99,50.94
2024-07-25,1046,48.92,52.16,51.45,50.84
2024-07-26,1046,49.83,54.66,56.0,53.5
2024-07-27,1046,47.96,55.31,46.28,49.85
2024-07-28,1046,49.2,50.84,46.37,48.8
2024-07-29,1046,58.14,55.02,60.74,57.97
2024-07-30,1046,52.24,57.27,52.65,54.05
2024-07-31,1046,59.0,54.42,49.15,54.19
2024-08-01,1046,53.37,52.66,57.88,54.64
2024-08-02,1046,50.44,55.34,57.26,54.35
2024-08-03,1046,50.66,50.2,54.43,51.76
2024-08-04,1046,56.94,52.85,52.64,54.14
2024-08-05,1046,56.57,54.85,58.73,56.72
2024-08-06,1046,54.46,52.76,46.88,51.37
2024-08-07,1046,50.47,50.53,55.28,52.09
2024-08-08,1046,54.5,51.98,49.6,52.03
2024-08-09,1046,59.39,56.51,46.59,54.16
2024-08-10,1046,59.09,56.56,57.92,57.86
2024-08-11,1046,56.25,54.88,60.05,57.06
2024-08-12,1046,57.15,54.67,60.3,57.37
2024-08-13,1046,57.94,51.71,53.92,54.52
2024-08-14,1046,58.6,53.26,57.43,56.43
2024-08-15,1046,52.06,56.53,59.1,55.9
2024-08-16,1046,52.14,56.71,56.87,55.24
2024-08-17,1046,54.74,57.38,58.23,56.78
2024-08-18,1046,59.28,50.56,60.86,56.9
2024-08-19,1046,51.89,53.41,49.37,51.56
2024-08-20,1046,52.52,52.98,59.53,55.01
2024-08-21,1046,53.98,52.12,46.54,50.88
2024-08-22,1046,50.75,51.57,53.66,51.99
2024-08-23,1046,47.95,56.43,47.44,50.61
2024-08-24,1046,53.32,53.35,61.59,56.09
2024-08-25,1046,58.31,57.78,52.34,56.14
2024-08-26,1046,58.48,54.15,55.47,56.03
2024-08-27,1046,56.22,52.63,60.89,56.58
2024-08-28,1046,56.31,57.3,57.67,57.09
2024-08-29,1046,56.68,52.66,47.27,52.2
2024-08-30,1046,57.39,52.47,51.61,53.82
2024-08-31,1046,55.15,52.52,48.23,51.97
2024-09-01,1046,49.9,58.55,57.01,55.15
2024-09-02,1046,51.11,56.03,60.42,55.85
2024-09-03,1046,52.66,53.98,46.84,51.16
2024-09-04,1046,57.29,57.57,50.0,54.95
2024-09-05,1046,48.71,57.7,47.31,51.24
2024-09-06,1046,52.3,50.54,47.18,50.01
2024-09-07,1046,57.38,57.96,61.52,58.95
2024-09-08,1046,48.51,58.74,46.59,51.28
2024-09-09,1046,56.8,50.82,51.04,52.89
2024-09-10,1046,49.52,54.61,51.82,51.98
2024-09-11,1046,59.74,57.59,46.32,54.55
2024-09-12,1046,54.35,56.68,54.48,55.17
2024-09-13,1046,56.72,57.64,50.59,54.98
2024-09-14,1046,58.28,57.97,54.98,57.08
2024-09-15,1046,50.66,57.25,50.53,52.81
2024-09-16,1046,54.01,50.88,60.88,55.26
2024-09-17,1046,48.02,52.34,48.22,49.53
2024-09-18,1046,57.96,54.54,50.39,54.3
2024-09-19,1046,58.97,51.32,54.41,54.9
2024-09-20,1046,50.3,52.09,49.19,50.53
2024-09-21,1046,55.5,56.22,51.6,54.44
2024-09-22,1046,58.52,57.64,55.14,57.1
2024-09-23,1046,57.59,50.21,53.92,53.91
2024-09-24,1046,47.91,56.05,50.38,51.45
2024-09-25,1046,47.98,56.97,57.06,54.0
2024-09-26,1046,57.18,58.13,54.87,56.73
2024-09-27,1046,48.75,51.51,53.94,51.4
2024-09-28,1046,57.57,52.48,61.99,57.35
2024-09-29,1046,54.64,55.72,50.23,53.53
2024-09-30,1046,55.85,56.73,60.65,57.74
2024-10-01,1046,48.91,56.84,58.59,54.78
2024-10-02,1046,52.44,50.85,56.67,53.32
2024-10-03,1046,54.84,58.69,55.1,56.21
2024-10-04,1046,54.13,58.53,60.92,57.86
2024-10-05,1046,51.89,55.53,51.29,52.9
2024-10-06,1046,55.35,54.06,57.63,55.68
2024-10-07,1046,57.61,58.31,47.93,54.62
2024-10-08,1046,54.64,58.27,56.38,56.43
2024-10-09,1046,58.6,53.65,60.1,57.45
2024-10-10,1046,51.04,54.39,51.73,52.39
2024-10-11,1046,50.78,58.55,56.1,55.14
2024-10-12,1046,56.25,55.32,54.45,55.34
2024-10-13,1046,53.14,56.6,55.72,55.15
2024-10-14,1046,49.47,50.49,54.05,51.34
2024-10-15,1046,54.96,52.24,49.79,52.33
2024-10-16,1046,50.32,51.66,54.74,52.24
2024-10-17,1046,59.75,57.39,57.79,58.31
2024-10-18,1046,54.71,56.25,57.17,56.04
2024-10-19,1046,50.27,58.11,55.36,54.58
2024-10-20,1046,58.71,54.46,57.47,56.88
2024-10-21,1046,54.47,57.44,56.01,55.97
2024-10-22,1046,57.61,56.92,52.31,55.61
2024-10-23,1046,53.29,57.97,57.62,56.29
2024-10-24,1046,54.86,58.49,49.71,54.35
2024-10-25,1046,52.2,55.53,50.09,52.61
2024-10-26,1046,55.61,52.17,55.29,54.36
2024-10-27,1046,57.88,58.39,60.2,58.82
2024-10-28,1046,55.42,52.4,59.46,55.76
2024-10-29,1046,55.02,57.48,55.85,56.12
2024-10-30,1046,56.63,50.72,56.02,54.46
2024-10-31,1046,57.11,57.03,46.43,53.52
2024-11-01,1046,51.27,57.65,57.47,55.46
2024-11-02,1046,52.51,58.48,47.96,52.98
2024-11-03,1046,55.73,55.57,51.57,54.29
2024-11-04,1046,54.66,58.33,61.37,58.12
2024-11-05,1046,50.69,57.99,58.64,55.77
2024-11-06,1046,56.65,56.47,54.36,55.83
2024-11-07,1046,59.7,57.14,56.32,57.72
2024-11-08,1046,57.96,56.41,61.97,58.78
2024-11-09,1046,58.21,58.48,50.71,55.8
2024-11-10,1046,54.96,56.44,50.14,53.85
2024-11-11,1046,52.6,53.78,53.95,53.44
2024-11-12,1046,54.81,50.67,48.11,51.2
2024-11-13,1046,51.08,51.67,47.14,49.96
2024-11-14,1046,58.66,50.09,52.88,53.88
2024-11-15,1046,50.24,50.64,52.49,51.12
2024-11-16,1046,51.11,52.25,51.58,51.65
2024-11-17,1046,54.36,52.44,52.16,52.99
2024-11-18,1046,54.51,56.38,58.6,56.5
2024-11-19,1046,59.46,51.68,53.84,54.99
2024-11-20,1046,54.05,57.02,51.81,54.29
2024-11-21,1046,51.33,54.17,58.43,54.64
2024-11-22,1046,51.73,58.0,51.74,53.82
2024-11-23,1046,48.49,51.61,55.61,51.9
2024-11-24,1046,56.78,56.46,54.33,55.86
2024-11-25,1046,59.0,55.94,48.78,54.57
2024-11-26,1046,51.05,52.82,57.41,53.76
2024-11-27,1046,48.93,56.22,60.54,55.23
2024-11-28,1046,53.22,56.94,61.26,57.14
2024-11-29,1046,55.55,50.22,49.22,51.66
2024-11-30,1046,50.35,54.31,56.96,53.87
2024-12-01,1046,48.49,50.1,60.05,52.88
2024-12-02,1046,48.01,57.03,56.72,53.92
2024-12-03,1046,57.15,52.62,52.61,54.13
2024-12-04,1046,59.39,52.54,61.43,57.79
2024-12-05,1046,55.83,53.26,48.25,52.45
2024-12-06,1046,57.44,57.77,54.13,56.45
2024-12-07,1046,56.28,52.89,48.86,52.68
2024-12-08,1046,57.52,50.84,55.86,54.74
2024-12-09,1046,55.87,56.13,58.69,56.9
2024-12-10,1046,57.3,56.84,48.46,54.2
2024-12-11,1046,51.56,51.95,62.02,55.18
2024-12-12,1046,55.53,51.6,55.3,54.14
2024-12-13,1046,49.48,52.56,49.93,50.66
2024-12-14,1046,55.8,53.4,53.5,54.23
