date,product_id,price,demand,revenue,margin,cost,day_of_week,month,seasonality_index
2024-04-23,1041,17.79,6,106.74,62.64,7.35,1,4,1.125
2024-04-24,1041,15.84,7,110.88,59.43,7.35,2,4,1.125
2024-04-25,1041,17.79,7,124.53,73.08,7.35,3,4,1.125
2024-04-26,1041,15.85,9,142.65,76.5,7.35,4,4,1.125
2024-04-27,1041,15.59,12,187.08,98.88,7.35,5,4,1.125
2024-04-28,1041,17.6,10,176.0,102.5,7.35,6,4,1.125
2024-04-29,1041,18.74,5,93.7,56.95,7.35,0,4,1.125
2024-04-30,1041,19.59,5,97.95,61.2,7.35,1,4,1.125
2024-05-01,1041,18.43,6,110.58,66.48,7.35,2,5,1.2165
2024-05-02,1041,15.63,9,140.67,74.52,7.35,3,5,1.2165
2024-05-03,1041,15.71,11,172.81,91.96,7.35,4,5,1.2165
2024-05-04,1041,17.88,10,178.8,105.3,7.35,5,5,1.2165
2024-05-05,1041,16.25,9,146.25,80.1,7.35,6,5,1.2165
2024-05-06,1041,16.76,7,117.32,65.87,7.35,0,5,1.2165
2024-05-07,1041,18.98,6,113.88,69.78,7.35,1,5,1.2165
2024-05-08,1041,19.0,7,133.0,81.55,7.35,2,5,1.2165
2024-05-09,1041,19.26,7,134.82,83.37,7.35,3,5,1.2165
2024-05-10,1041,19.12,6,114.72,70.62,7.35,4,5,1.2165
2024-05-11,1041,17.77,8,142.16,83.36,7.35,5,5,1.2165
2024-05-12,1041,17.11,8,136.88,78.08,7.35,6,5,1.2165
2024-05-13,1041,19.54,5,97.7,60.95,7.35,0,5,1.2165
2024-05-14,1041,18.52,8,148.16,89.36,7.35,1,5,1.2165
2024-05-15,1041,15.49,9,139.41,73.26,7.35,2,5,1.2165
2024-05-16,1041,18.21,8,145.68,86.88,7.35,3,5,1.2165
2024-05-17,1041,19.01,7,133.07,81.62,7.35,4,5,1.2165
2024-05-18,1041,15.25,12,183.0,94.8,7.35,5,5,1.2165
2024-05-19,1041,16.0,11,176.0,95.15,7.35,6,5,1.2165
2024-05-20,1041,15.17,10,151.7,78.2,7.35,0,5,1.2165
2024-05-21,1041,15.83,10,158.3,84.8,7.35,1,5,1.2165
2024-05-22,1041,19.31,8,154.48,95.68,7.35,2,5,1.2165
2024-05-23,1041,15.4,12,184.8,96.6,7.35,3,5,1.2165
2024-05-24,1041,17.86,6,107.16,63.06,7.35,4,5,1.2165
2024-05-25,1041,19.22,9,172.98,106.83,7.35,5,5,1.2165
2024-05-26,1041,15.81,10,158.1,84.6,7.35,6,5,1.2165
2024-05-27,1041,19.72,6,118.32,74.22,7.35,0,5,1.2165
2024-05-28,1041,19.09,8,152.72,93.92,7.35,1,5,1.2165
2024-05-29,1041,18.86,6,113.16,69.06,7.35,2,5,1.2165
2024-05-30,1041,18.22,6,109.32,65.22,7.35,3,5,1.2165
2024-05-31,1041,18.37,7,128.59,77.14,7.35,4,5,1.2165
2024-06-01,1041,17.07,9,153.63,87.48,7.35,5,6,1.25
2024-06-02,1041,16.0,12,192.0,103.8,7.35,6,6,1.25
2024-06-03,1041,16.02,11,176.22,95.37,7.35,0,6,1.25
2024-06-04,1041,17.71,9,159.39,93.24,7.35,1,6,1.25
2024-06-05,1041,17.3,9,155.7,89.55,7.35,2,6,1.25
2024-06-06,1041,15.41,8,123.28,64.48,7.35,3,6,1.25
2024-06-07,1041,19.03,8,152.24,93.44,7.35,4,6,1.25
2024-06-08,1041,18.53,8,148.24,89.44,7.35,5,6,1.25
2024-06-09,1041,19.04,8,152.32,93.52,7.35,6,6,1.25
2024-06-10,1041,16.58,9,149.22,83.07,7.35,0,6,1.25
2024-06-11,1041,16.64,9,149.76,83.61,7.35,1,6,1.25
2024-06-12,1041,16.77,10,167.7,94.2,7.35,2,6,1.25
2024-06-13,1041,17.34,9,156.06,89.91,7.35,3,6,1.25
2024-06-14,1041,18.56,6,111.36,67.26,7.35,4,6,1.25
2024-06-15,1041,15.73,13,204.49,108.94,7.35,5,6,1.25
2024-06-16,1041,18.62,8,148.96,90.16,7.35,6,6,1.25
2024-06-17,1041,18.66,8,149.28,90.48,7.35,0,6,1.25
2024-06-18,1041,18.38,9,165.42,99.27,7.35,1,6,1.25
2024-06-19,1041,16.93,7,118.51,67.06,7.35,2,6,1.25
2024-06-20,1041,17.41,8,139.28,80.48,7.35,3,6,1.25
2024-06-21,1041,17.46,7,122.22,70.77,7.35,4,6,1.25
2024-06-22,1041,18.73,8,149.84,91.04,7.35,5,6,1.25
2024-06-23,1041,15.86,13,206.18,110.63,7.35,6,6,1.25
2024-06-24,1041,19.59,6,117.54,73.44,7.35,0,6,1.25
2024-06-25,1041,15.85,9,142.65,76.5,7.35,1,6,1.25
2024-06-26,1041,16.72,8,133.76,74.96,7.35,2,6,1.25
2024-06-27,1041,17.61,9,158.49,92.34,7.35,3,6,1.25
2024-06-28,1041,17.45,6,104.7,60.6,7.35,4,6,1.25
2024-06-29,1041,17.91,9,161.19,95.04,7.35,5,6,1.25
2024-06-30,1041,16.64,11,183.04,102.19,7.35,6,6,1.25
2024-07-01,1041,18.21,7,127.47,76.02,7.35,0,7,1.2165
2024-07-02,1041,17.57,7,122.99,71.54,7.35,1,7,1.2165
2024-07-03,1041,19.34,8,154.72,95.92,7.35,2,7,1.2165
2024-07-04,1041,19.5,6,117.0,72.9,7.35,3,7,1.2165
2024-07-05,1041,19.78,6,118.68,74.58,7.35,4,7,1.2165
2024-07-06,1041,19.42,9,174.78,108.63,7.35,5,7,1.2165
2024-07-07,1041,18.41,8,147.28,88.48,7.35,6,7,1.2165
2024-07-08,1041,19.5,5,97.5,60.75,7.35,0,7,1.2165
2024-07-09,1041,18.09,7,126.63,75.18,7.35,1,7,1.2165
2024-07-10,1041,15.23,10,152.3,78.8,7.35,2,7,1.2165
2024-07-11,1041,18.29,8,146.32,87.52,7.35,3,7,1.2165
2024-07-12,1041,19.53,6,117.18,73.08,7.35,4,7,1.2165
2024-07-13,1041,15.29,9,137.61,71.46,7.35,5,7,1.2165
2024-07-14,1041,16.07,10,160.7,87.2,7.35,6,7,1.2165
2024-07-15,1041,17.73,7,124.11,72.66,7.35,0,7,1.2165
2024-07-16,1041,16.86,9,151.74,85.59,7.35,1,7,1.2165
2024-07-17,1041,17.75,8,142.0,83.2,7.35,2,7,1.2165
2024-07-18,1041,18.77,7,131.39,79.94,7.35,3,7,1.2165
2024-07-19,1041,19.68,7,137.76,86.31,7.35,4,7,1.2165
2024-07-20,1041,18.17,10,181.7,108.2,7.35,5,7,1.2165
2024-07-21,1041,16.28,8,130.24,71.44,7.35,6,7,1.2165
2024-07-22,1041,15.81,9,142.29,76.14,7.35,0,7,1.2165
2024-07-23,1041,15.25,12,183.0,94.8,7.35,1,7,1.2165
2024-07-24,1041,15.17,12,182.04,93.84,7.35,2,7,1.2165
2024-07-25,1041,18.81,8,150.48,91.68,7.35,3,7,1.2165
2024-07-26,1041,16.44,10,164.4,90.9,7.35,4,7,1.2165
2024-07-27,1041,16.4,10,164.0,90.5,7.35,5,7,1.2165
2024-07-28,1041,17.18,11,188.98,108.13,7.35,6,7,1.2165
2024-07-29,1041,15.28,10,152.8,79.3,7.35,0,7,1.2165
2024-07-30,1041,19.8,6,118.8,74.7,7.35,1,7,1.2165
2024-07-31,1041,18.54,6,111.24,67.14,7.35,2,7,1.2165
2024-08-01,1041,16.54,9,148.86,82.71,7.35,3,8,1.125
2024-08-02,1041,19.36,7,135.52,84.07,7.35,4,8,1.125
2024-08-03,1041,16.99,10,169.9,96.4,7.35,5,8,1.125
2024-08-04,1041,15.66,9,140.94,74.79,7.35,6,8,1.125
2024-08-05,1041,19.36,7,135.52,84.07,7.35,0,8,1.125
2024-08-06,1041,15.19,8,121.52,62.72,7.35,1,8,1.125
2024-08-07,1041,15.51,8,124.08,65.28,7.35,2,8,1.125
2024-08-08,1041,15.93,8,127.44,68.64,7.35,3,8,1.125
2024-08-09,1041,18.68,7,130.76,79.31,7.35,4,8,1.125
2024-08-10,1041,15.91,9,143.19,77.04,7.35,5,8,1.125
2024-08-11,1041,18.05,7,126.35,74.9,7.35,6,8,1.125
2024-08-12,1041,16.29,8,130.32,71.52,7.35,0,8,1.125
2024-08-13,1041,15.53,8,124.24,65.44,7.35,1,8,1.125
2024-08-14,1041,16.27,8,130.16,71.36,7.35,2,8,1.125
2024-08-15,1041,19.39,7,135.73,84.28,7.35,3,8,1.125
2024-08-16,1041,16.44,7,115.08,63.63,7.35,4,8,1.125
2024-08-17,1041,18.45,7,129.15,77.7,7.35,5,8,1.125
2024-08-18,1041,16.79,10,167.9,94.4,7.35,6,8,1.125
2024-08-19,1041,17.65,7,123.55,72.1,7.35,0,8,1.125
2024-08-20,1041,18.51,6,111.06,66.96,7.35,1,8,1.125
2024-08-21,1041,17.19,8,137.52,78.72,7.35,2,8,1.125
2024-08-22,1041,16.91,9,152.19,86.04,7.35,3,8,1.125
2024-08-23,1041,17.32,8,138.56,79.76,7.35,4,8,1.125
2024-08-24,1041,18.92,9,170.28,104.13,7.35,5,8,1.125
2024-08-25,1041,16.54,9,148.86,82.71,7.35,6,8,1.125
2024-08-26,1041,18.18,6,109.08,64.98,7.35,0,8,1.125
2024-08-27,1041,18.22,6,109.32,65.22,7.35,1,8,1.125
2024-08-28,1041,19.17,7,134.19,82.74,7.35,2,8,1.125
2024-08-29,1041,17.23,6,103.38,59.28,7.35,3,8,1.125
2024-08-30,1041,15.59,9,140.31,74.16,7.35,4,8,1.125
2024-08-31,1041,17.42,9,156.78,90.63,7.35,5,8,1.125
2024-09-01,1041,17.61,6,105.66,61.56,7.35,6,9,1.0
2024-09-02,1041,18.69,7,130.83,79.38,7.35,0,9,1.0
2024-09-03,1041,16.97,7,118.79,67.34,7.35,1,9,1.0
2024-09-04,1041,16.35,7,114.45,63.0,7.35,2,9,1.0
2024-09-05,1041,19.13,5,95.65,58.9,7.35,3,9,1.0
2024-09-06,1041,15.76,7,110.32,58.87,7.35,4,9,1.0
2024-09-07,1041,19.16,5,95.8,59.05,7.35,5,9,1.0
2024-09-08,1041,17.99,6,107.94,63.84,7.35,6,9,1.0
2024-09-09,1041,19.01,5,95.05,58.3,7.35,0,9,1.0
2024-09-10,1041,15.31,7,107.17,55.72,7.35,1,9,1.0
2024-09-11,1041,15.71,6,94.26,50.16,7.35,2,9,1.0
2024-09-12,1041,15.24,7,106.68,55.23,7.35,3,9,1.0
2024-09-13,1041,15.25,8,122.0,63.2,7.35,4,9,1.0
2024-09-14,1041,19.16,7,134.12,82.67,7.35,5,9,1.0
2024-09-15,1041,15.25,11,167.75,86.9,7.35,6,9,1.0
2024-09-16,1041,19.68,5,98.4,61.65,7.35,0,9,1.0
2024-09-17,1041,16.36,6,98.16,54.06,7.35,1,9,1.0
2024-09-18,1041,19.36,5,96.8,60.05,7.35,2,9,1.0
2024-09-19,1041,15.61,9,140.49,74.34,7.35,3,9,1.0
2024-09-20,1041,16.86,6,101.16,57.06,7.35,4,9,1.0
2024-09-21,1041,16.18,7,113.26,61.81,7.35,5,9,1.0
2024-09-22,1041,17.73,7,124.11,72.66,7.35,6,9,1.0
2024-09-23,1041,15.81,7,110.67,59.22,7.35,0,9,1.0
2024-09-24,1041,16.06,8,128.48,69.68,7.35,1,9,1.0
2024-09-25,1041,15.3,7,107.1,55.65,7.35,2,9,1.0
2024-09-26,1041,18.33,7,128.31,76.86,7.35,3,9,1.0
2024-09-27,1041,18.58,5,92.9,56.15,7.35,4,9,1.0
2024-09-28,1041,15.58,10,155.8,82.3,7.35,5,9,1.0
2024-09-29,1041,17.83,8,142.64,83.84,7.35,6,9,1.0
2024-09-30,1041,15.48,7,108.36,56.91,7.35,0,9,1.0
2024-10-01,1041,17.09,6,102.54,58.44,7.35,1,10,0.875
2024-10-02,1041,19.1,5,95.5,58.75,7.35,2,10,0.875
2024-10-03,1041,17.4,5,87.0,50.25,7.35,3,10,0.875
2024-10-04,1041,18.46,5,92.3,55.55,7.35,4,10,0.875
2024-10-05,1041,16.0,7,112.0,60.55,7.35,5,10,0.875
2024-10-06,1041,15.6,8,124.8,66.0,7.35,6,10,0.875
2024-10-07,1041,17.21,5,86.05,49.3,7.35,0,10,0.875
2024-10-08,1041,17.42,5,87.1,50.35,7.35,1,10,0.875
2024-10-09,1041,17.56,5,87.8,51.05,7.35,2,10,0.875
2024-10-10,1041,16.73,5,83.65,46.9,7.35,3,10,0.875
2024-10-11,1041,15.58,6,93.48,49.38,7.35,4,10,0.875
2024-10-12,1041,18.04,7,126.28,74.83,7.35,5,10,0.875
2024-10-13,1041,18.36,5,91.8,55.05,7.35,6,10,0.875
2024-10-14,1041,16.06,6,96.36,52.26,7.35,0,10,0.875
2024-10-15,1041,18.64,5,93.2,56.45,7.35,1,10,0.875
2024-10-16,1041,17.68,6,106.08,61.98,7.35,2,10,0.875
2024-10-17,1041,19.02,5,95.1,58.35,7.35,3,10,0.875
2024-10-18,1041,19.66,5,98.3,61.55,7.35,4,10,0.875
2024-10-19,1041,15.62,7,109.34,57.89,7.35,5,10,0.875
2024-10-20,1041,15.38,9,138.42,72.27,7.35,6,10,0.875
2024-10-21,1041,16.85,5,84.25,47.5,7.35,0,10,0.875
2024-10-22,1041,16.15,6,96.9,52.8,7.35,1,10,0.875
2024-10-23,1041,16.98,5,84.9,48.15,7.35,2,10,0.875
2024-10-24,1041,15.89,5,79.45,42.7,7.35,3,10,0.875
2024-10-25,1041,19.41,5,97.05,60.3,7.35,4,10,0.875
2024-10-26,1041,16.74,7,117.18,65.73,7.35,5,10,0.875
2024-10-27,1041,17.65,6,105.9,61.8,7.35,6,10,0.875
2024-10-28,1041,18.8,5,94.0,57.25,7.35,0,10,0.875
2024-10-29,1041,17.17,6,103.02,58.92,7.35,1,10,0.875
2024-10-30,1041,17.96,5,89.8,53.05,7.35,2,10,0.875
2024-10-31,1041,19.22,4,76.88,47.48,7.35,3,10,0.875
2024-11-01,1041,17.73,5,88.65,51.9,7.35,4,11,0.7835
2024-11-02,1041,19.08,4,76.32,46.92,7.35,5,11,0.7835
2024-11-03,1041,15.42,7,107.94,56.49,7.35,6,11,0.7835
2024-11-04,1041,19.0,3,57.0,34.95,7.35,0,11,0.7835
2024-11-05,1041,17.01,4,68.04,38.64,7.35,1,11,0.7835
2024-11-06,1041,17.5,4,70.0,40.6,7.35,2,11,0.7835
2024-11-07,1041,15.52,5,77.6,40.85,7.35,3,11,0.7835
2024-11-08,1041,17.39,5,86.95,50.2,7.35,4,11,0.7835
2024-11-09,1041,18.22,5,91.1,54.35,7.35,5,11,0.7835
2024-11-10,1041,17.3,5,86.5,49.75,7.35,6,11,0.7835
2024-11-11,1041,15.37,5,76.85,40.1,7.35,0,11,0.7835
2024-11-12,1041,17.61,4,70.44,41.04,7.35,1,11,0.7835
2024-11-13,1041,16.08,7,112.56,61.11,7.35,2,11,0.7835
2024-11-14,1041,17.96,6,107.76,63.66,7.35,3,11,0.7835
2024-11-15,1041,19.65,4,78.6,49.2,7.35,4,11,0.7835
2024-11-16,1041,16.48,5,82.4,45.65,7.35,5,11,0.7835
2024-11-17,1041,17.91,6,107.46,63.36,7.35,6,11,0.7835
2024-11-18,1041,16.73,5,83.65,46.9,7.35,0,11,0.7835
2024-11-19,1041,17.73,4,70.92,41.52,7.35,1,11,0.7835
2024-11-20,1041,19.47,4,77.88,48.48,7.35,2,11,0.7835
2024-11-21,1041,18.7,5,93.5,56.75,7.35,3,11,0.7835
2024-11-22,1041,17.83,5,89.15,52.4,7.35,4,11,0.7835
2024-11-23,1041,17.73,5,88.65,51.9,7.35,5,11,0.7835
2024-11-24,1041,16.09,8,128.72,69.92,7.35,6,11,0.7835
2024-11-25,1041,16.1,5,80.5,43.75,7.35,0,11,0.7835
2024-11-26,1041,16.75,5,83.75,47.0,7.35,1,11,0.7835
2024-11-27,1041,19.27,4,77.08,47.68,7.35,2,11,0.7835
2024-11-28,1041,19.52,4,78.08,48.68,7.35,3,11,0.7835
2024-11-29,1041,18.91,5,94.55,57.8,7.35,4,11,0.7835
2024-11-30,1041,19.37,5,96.85,60.1,7.35,5,11,0.7835
2024-12-01,1041,18.99,4,75.96,46.56,7.35,6,12,0.75
2024-12-02,1041,17.65,4,70.6,41.2,7.35,0,12,0.75
2024-12-03,1041,19.65,3,58.95,36.9,7.35,1,12,0.75
2024-12-04,1041,17.7,5,88.5,51.75,7.35,2,12,0.75
2024-12-05,1041,18.77,4,75.08,45.68,7.35,3,12,0.75
2024-12-06,1041,15.59,5,77.95,41.2,7.35,4,12,0.75
2024-12-07,1041,17.16,6,102.96,58.86,7.35,5,12,0.75
2024-12-08,1041,18.9,5,94.5,57.75,7.35,6,12,0.75
2024-12-09,1041,17.79,5,88.95,52.2,7.35,0,12,0.75
2024-12-10,1041,19.35,5,96.75,60.0,7.35,1,12,0.75
2024-12-11,1041,19.03,5,95.15,58.4,7.35,2,12,0.75
2024-12-12,1041,18.64,4,74.56,45.16,7.35,3,12,0.75
2024-12-13,1041,17.99,5,89.95,53.2,7.35,4,12,0.75
2024-12-14,1041,17.1,6,102.6,58.5,7.35,5,12,0.75
2024-12-15,1041,16.07,6,96.42,52.32,7.35,6,12,0.75
2024-12-16,1041,17.58,4,70.32,40.92,7.35,0,12,0.75
2024-12-17,1041,19.48,4,77.92,48.52,7.35,1,12,0.75
2024-12-18,1041,16.33,6,97.98,53.88,7.35,2,12,0.75
2024-12-19,1041,18.51,5,92.55,55.8,7.35,3,12,0.75
2024-12-20,1041,17.95,4,71.8,42.4,7.35,4,12,0.75
2024-12-21,1041,18.0,5,90.0,53.25,7.35,5,12,0.75
2024-12-22,1041,18.76,4,75.04,45.64,7.35,6,12,0.75
2024-12-23,1041,15.45,6,92.7,48.6,7.35,0,12,0.75
2024-12-24,1041,18.11,3,54.33,32.28,7.35,1,12,0.75
2024-12-25,1041,19.62,4,78.48,49.08,7.35,2,12,0.75
2024-12-26,1041,17.2,4,68.8,39.4,7.35,3,12,0.75
2024-12-27,1041,17.76,5,88.8,52.05,7.35,4,12,0.75
2024-12-28,1041,17.78,5,88.9,52.15,7.35,5,12,0.75
2024-12-29,1041,16.1,7,112.7,61.25,7.35,6,12,0.75
2024-12-30,1041,15.9,6,95.4,51.3,7.35,0,12,0.75
2024-01-01,1042,60.6,3,181.8,110.64,23.72,0,1,0.7835
2024-01-02,1042,55.56,3,166.68,95.52,23.72,1,1,0.7835
2024-01-03,1042,55.56,4,222.24,127.36,23.72,2,1,0.7835
2024-01-04,1042,64.36,3,193.08,121.92,23.72,3,1,0.7835
2024-01-05,1042,55.35,4,221.4,126.52,23.72,4,1,0.7835
2024-01-06,1042,51.46,5,257.3,138.7,23.72,5,1,0.7835
2024-01-07,1042,65.83,4,263.32,168.44,23.72,6,1,0.7835
2024-01-08,1042,55.64,4,222.56,127.68,23.72,0,1,0.7835
2024-01-09,1042,52.58,4,210.32,115.44,23.72,1,1,0.7835
2024-01-10,1042,64.29,3,192.87,121.71,23.72,2,1,0.7835
2024-01-11,1042,55.84,3,167.52,96.36,23.72,3,1,0.7835
2024-01-12,1042,61.96,3,185.88,114.72,23.72,4,1,0.7835
2024-01-13,1042,60.35,4,241.4,146.52,23.72,5,1,0.7835
2024-01-14,1042,58.62,3,175.86,104.7,23.72,6,1,0.7835
2024-01-15,1042,64.96,2,129.92,82.48,23.72,0,1,0.7835
2024-01-16,1042,57.27,3,171.81,100.65,23.72,1,1,0.7835
2024-01-17,1042,51.4,5,257.0,138.4,23.72,2,1,0.7835
2024-01-18,1042,57.75,3,173.25,102.09,23.72,3,1,0.7835
2024-01-19,1042,60.93,3,182.79,111.63,23.72,4,1,0.7835
2024-01-20,1042,51.66,4,206.64,111.76,23.72,5,1,0.7835
2024-01-21,1042,58.43,4,233.72,138.84,23.72,6,1,0.7835
2024-01-22,1042,53.29,3,159.87,88.71,23.72,0,1,0.7835
2024-01-23,1042,50.91,5,254.55,135.95,23.72,1,1,0.7835
2024-01-24,1042,60.68,3,182.04,110.88,23.72,2,1,0.7835
2024-01-25,1042,50.45,4,201.8,106.92,23.72,3,1,0.7835
2024-01-26,1042,58.74,3,176.22,105.06,23.72,4,1,0.7835
2024-01-27,1042,55.77,4,223.08,128.2,23.72,5,1,0.7835
2024-01-28,1042,51.56,4,206.24,111.36,23.72,6,1,0.7835
2024-01-29,1042,51.84,5,259.2,140.6,23.72,0,1,0.7835
2024-01-30,1042,59.64,3,178.92,107.76,23.72,1,1,0.7835
2024-01-31,1042,63.14,3,189.42,118.26,23.72,2,1,0.7835
2024-02-01,1042,57.49,4,229.96,135.08,23.72,3,2,0.875
2024-02-02,1042,64.33,4,257.32,162.44,23.72,4,2,0.875
2024-02-03,1042,61.96,5,309.8,191.2,23.72,5,2,0.875
2024-02-04,1042,54.23,5,271.15,152.55,23.72,6,2,0.875
2024-02-05,1042,61.46,4,245.84,150.96,23.72,0,2,0.875
2024-02-06,1042,58.75,4,235.0,140.12,23.72,1,2,0.875
2024-02-07,1042,53.2,4,212.8,117.92,23.72,2,2,0.875
2024-02-08,1042,61.87,3,185.61,114.45,23.72,3,2,0.875
2024-02-09,1042,63.35,4,253.4,158.52,23.72,4,2,0.875
2024-02-10,1042,65.22,3,195.66,124.5,23.72,5,2,0.875
2024-02-11,1042,60.11,4,240.44,145.56,23.72,6,2,0.875
2024-02-12,1042,61.18,3,183.54,112.38,23.72,0,2,0.875
2024-02-13,1042,58.28,3,174.84,103.68,23.72,1,2,0.875
2024-02-14,1042,59.76,3,179.28,108.12,23.72,2,2,0.875
2024-02-15,1042,52.91,5,264.55,145.95,23.72,3,2,0.875
2024-02-16,1042,51.35,5,256.75,138.15,23.72,4,2,0.875
2024-02-17,1042,57.95,5,289.75,171.15,23.72,5,2,0.875
2024-02-18,1042,59.6,4,238.4,143.52,23.72,6,2,0.875
2024-02-19,1042,59.98,3,179.94,108.78,23.72,0,2,0.875
2024-02-20,1042,62.68,3,188.04,116.88,23.72,1,2,0.875
2024-02-21,1042,54.47,3,163.41,92.25,23.72,2,2,0.875
2024-02-22,1042,65.73,4,262.92,168.04,23.72,3,2,0.875
2024-02-23,1042,60.2,3,180.6,109.44,23.72,4,2,0.875
2024-02-24,1042,52.05,5,260.25,141.65,23.72,5,2,0.875
2024-02-25,1042,55.3,5,276.5,157.9,23.72,6,2,0.875
2024-02-26,1042,57.05,3,171.15,99.99,23.72,0,2,0.875
2024-02-27,1042,62.23,3,186.69,115.53,23.72,1,2,0.875
2024-02-28,1042,61.26,4,245.04,150.16,23.72,2,2,0.875
2024-02-29,1042,57.18,3,171.54,100.38,23.72,3,2,0.875
2024-03-01,1042,53.65,4,214.6,119.72,23.72,4,3,1.0
2024-03-02,1042,56.58,7,396.06,230.02,23.72,5,3,1.0
2024-03-03,1042,54.02,6,324.12,181.8,23.72,6,3,1.0
2024-03-04,1042,60.51,4,242.04,147.16,23.72,0,3,1.0
2024-03-05,1042,65.66,3,196.98,125.82,23.72,1,3,1.0
2024-03-06,1042,58.98,5,294.9,176.3,23.72,2,3,1.0
2024-03-07,1042,58.95,5,294.75,176.15,23.72,3,3,1.0
2024-03-08,1042,53.82,6,322.92,180.6,23.72,4,3,1.0
2024-03-09,1042,62.57,4,250.28,155.4,23.72,5,3,1.0
2024-03-10,1042,51.07,7,357.49,191.45,23.72,6,3,1.0
2024-03-11,1042,51.14,5,255.7,137.1,23.72,0,3,1.0
2024-03-12,1042,59.71,5,298.55,179.95,23.72,1,3,1.0
2024-03-13,1042,55.49,4,221.96,127.08,23.72,2,3,1.0
2024-03-14,1042,57.22,5,286.1,167.5,23.72,3,3,1.0
2024-03-15,1042,54.15,5,270.75,152.15,23.72,4,3,1.0
2024-03-16,1042,61.64,4,246.56,151.68,23.72,5,3,1.0
2024-03-17,1042,56.02,4,224.08,129.2,23.72,6,3,1.0
2024-03-18,1042,60.23,4,240.92,146.04,23.72,0,3,1.0
2024-03-19,1042,61.52,4,246.08,151.2,23.72,1,3,1.0
2024-03-20,1042,58.63,4,234.52,139.64,23.72,2,3,1.0
2024-03-21,1042,57.5,5,287.5,168.9,23.72,3,3,1.0
2024-03-22,1042,50.59,5,252.95,134.35,23.72,4,3,1.0
2024-03-23,1042,59.23,6,355.38,213.06,23.72,5,3,1.0
2024-03-24,1042,58.65,4,234.6,139.72,23.72,6,3,1.0
2024-03-25,1042,61.19,4,244.76,149.88,23.72,0,3,1.0
2024-03-26,1042,51.69,6,310.14,167.82,23.72,1,3,1.0
2024-03-27,1042,58.69,4,234.76,139.88,23.72,2,3,1.0
2024-03-28,1042,55.94,5,279.7,161.1,23.72,3,3,1.0
2024-03-29,1042,59.07,5,295.35,176.75,23.72,4,3,1.0
2024-03-30,1042,61.66,5,308.3,189.7,23.72,5,3,1.0
2024-03-31,1042,53.07,5,265.35,146.75,23.72,6,3,1.0
2024-04-01,1042,52.6,5,263.0,144.4,23.72,0,4,1.125
2024-04-02,1042,57.09,6,342.54,200.22,23.72,1,4,1.125
2024-04-03,1042,58.61,4,234.44,139.56,23.72,2,4,1.125
2024-04-04,1042,58.47,4,233.88,139.0,23.72,3,4,1.125
2024-04-05,1042,60.93,4,243.72,148.84,23.72,4,4,1.125
2024-04-06,1042,58.62,6,351.72,209.4,23.72,5,4,1.125
2024-04-07,1042,57.53,5,287.65,169.05,23.72,6,4,1.125
2024-04-08,1042,60.71,5,303.55,184.95,23.72,0,4,1.125
2024-04-09,1042,58.92,5,294.6,176.0,23.72,1,4,1.125
2024-04-10,1042,61.86,4,247.44,152.56,23.72,2,4,1.125
2024-04-11,1042,58.19,6,349.14,206.82,23.72,3,4,1.125
2024-04-12,1042,53.42,5,267.1,148.5,23.72,4,4,1.125
2024-04-13,1042,64.68,6,388.08,245.76,23.72,5,4,1.125
2024-04-14,1042,51.6,6,309.6,167.28,23.72,6,4,1.125
2024-04-15,1042,56.73,4,226.92,132.04,23.72,0,4,1.125
2024-04-16,1042,59.57,4,238.28,143.4,23.72,1,4,1.125
2024-04-17,1042,56.04,4,224.16,129.28,23.72,2,4,1.125
2024-04-18,1042,62.46,4,249.84,154.96,23.72,3,4,1.125
2024-04-19,1042,61.14,4,244.56,149.68,23.72,4,4,1.125
2024-04-20,1042,65.71,5,328.55,209.95,23.72,5,4,1.125
2024-04-21,1042,57.54,5,287.7,169.1,23.72,6,4,1.125
2024-04-22,1042,53.04,6,318.24,175.92,23.72,0,4,1.125
2024-04-23,1042,61.45,5,307.25,188.65,23.72,1,4,1.125
2024-04-24,1042,65.82,4,263.28,168.4,23.72,2,4,1.125
2024-04-25,1042,60.52,6,363.12,220.8,23.72,3,4,1.125
2024-04-26,1042,64.62,4,258.48,163.6,23.72,4,4,1.125
2024-04-27,1042,51.88,6,311.28,168.96,23.72,5,4,1.125
2024-04-28,1042,58.9,6,353.4,211.08,23.72,6,4,1.125
2024-04-29,1042,61.39,5,306.95,188.35,23.72,0,4,1.125
2024-04-30,1042,60.0,6,360.0,217.68,23.72,1,4,1.125
2024-05-01,1042,62.41,6,374.46,232.14,23.72,2,5,1.2165
2024-05-02,1042,51.91,7,363.37,197.33,23.72,3,5,1.2165
2024-05-03,1042,57.27,6,343.62,201.3,23.72,4,5,1.2165
2024-05-04,1042,51.14,8,409.12,219.36,23.72,5,5,1.2165
2024-05-05,1042,55.87,7,391.09,225.05,23.72,6,5,1.2165
2024-05-06,1042,50.43,6,302.58,160.26,23.72,0,5,1.2165
2024-05-07,1042,58.7,6,352.2,209.88,23.72,1,5,1.2165
2024-05-08,1042,61.18,5,305.9,187.3,23.72,2,5,1.2165
2024-05-09,1042,61.61,4,246.44,151.56,23.72,3,5,1.2165
2024-05-10,1042,62.0,6,372.0,229.68,23.72,4,5,1.2165
2024-05-11,1042,63.23,6,379.38,237.06,23.72,5,5,1.2165
